ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
18775	1990	Master	YOLO	447525.5985357033	2	0	20-03-2014	7	495	77	1476	190	146	227	0	18	0	4	14	1	1	0	1	0	0	3	11	1
18776	1937	Basic	Divorced	430641.6554513437	0	1	11-03-2013	65	1104	46	54	49	28	351	10	11	25	9	4	0	1	0	0	0	1	3	11	0
18777	1914	Basic	Divorced	149116.17293398667	0	0	22-04-2014	36	696	180	647	196	247	47	10	11	3	1	15	1	1	0	0	0	0	3	11	0
18778	1996	Graduation	Together	97208.75754080394	1	0	02-11-2012	98	133	133	1003	171	109	359	4	9	12	1	15	0	1	1	0	0	0	3	11	0
18779	1915	PhD	Widow	652455.1581859201	1	1	30-01-2014	55	406	152	627	185	227	300	7	14	18	12	4	1	0	0	0	1	1	3	11	1
18780	1951	Graduation	Widow	31848.361792017375	2	2	25-01-2013	60	337	130	1079	184	85	339	10	4	4	9	7	0	1	0	1	1	1	3	11	1
18781	1954	Basic	Married	312744.82873862993	2	1	29-09-2012	85	1021	12	950	164	52	309	7	4	22	4	15	0	0	1	1	0	0	3	11	1
18782	1960	Master	YOLO	284381.20575904107	2	0	04-01-2014	64	1089	114	754	17	24	254	14	5	23	9	16	0	0	1	0	1	1	3	11	0
18783	1946	Basic	Married	241119.56599969993	1	0	07-12-2012	41	300	52	810	98	7	352	13	22	28	6	3	1	1	1	0	0	1	3	11	0
18784	1949	2n Cycle	Widow	521699.21566188295	0	1	30-08-2012	96	1266	66	55	117	107	35	7	22	26	3	8	0	0	0	0	1	1	3	11	1
18785	1915	Master	Widow	497340.2393093711	2	1	28-04-2013	48	1271	30	163	245	198	280	0	0	18	11	12	0	1	0	1	1	0	3	11	0
18786	1952	Graduation	YOLO	603646.6397523044	1	2	03-01-2014	67	515	126	488	95	85	138	7	5	20	12	3	0	0	1	0	1	1	3	11	0
18787	1965	Master	Absurd	264703.8937126273	1	0	22-05-2013	8	96	66	7	215	220	258	15	15	11	3	18	1	1	0	1	1	1	3	11	1
18788	1980	2n Cycle	YOLO	376873.2785833032	2	0	25-02-2013	7	1377	80	611	154	1	196	14	0	27	9	14	0	0	0	0	1	0	3	11	0
18789	1977	Basic	Widow	595057.0788314804	1	2	06-05-2014	57	1119	182	146	210	240	234	7	21	23	0	17	0	0	1	1	1	0	3	11	0
18790	1947	PhD	Widow	662575.3555228079	0	1	20-06-2013	85	952	193	1429	81	246	299	4	8	6	0	10	1	0	0	0	0	0	3	11	0
18791	1972	PhD	Divorced	646248.7161337696	1	1	28-08-2013	53	235	132	65	78	147	328	10	19	20	1	1	0	0	0	1	0	1	3	11	1
18792	1955	PhD	Married	479050.232385947	1	2	08-01-2013	84	136	136	138	90	138	175	10	1	23	3	19	0	1	1	0	1	0	3	11	1
18793	1948	Basic	Together	96967.15938006958	0	1	05-01-2014	47	1380	28	194	120	214	74	5	19	21	2	12	1	1	0	0	0	0	3	11	0
18794	1947	PhD	YOLO	17147.213937607932	2	2	09-07-2013	53	1071	162	288	258	67	258	15	22	6	7	10	1	1	0	1	0	0	3	11	1
18795	1917	2n Cycle	Single	550447.3930331465	1	1	15-11-2013	27	1187	103	457	166	259	71	1	18	18	0	14	0	0	0	0	1	1	3	11	1
18796	1918	Basic	Together	560902.6259974964	0	1	14-05-2013	65	499	162	820	32	256	355	13	25	12	11	11	0	1	1	1	1	1	3	11	0
18797	1941	PhD	YOLO	498012.2368970784	2	1	13-03-2014	80	194	49	428	30	215	310	1	21	15	5	13	0	0	0	0	1	0	3	11	1
18798	1955	Graduation	Alone	187861.20308637744	0	2	20-12-2013	30	273	29	194	68	154	72	14	25	1	5	9	1	1	1	0	0	0	3	11	1
18799	1937	Basic	YOLO	427167.92829000595	1	2	14-09-2012	12	501	14	1658	98	70	99	0	1	17	7	2	1	1	1	1	1	0	3	11	0
18800	1965	Basic	Single	212014.97390688118	0	2	17-02-2013	58	1003	28	294	95	33	214	9	1	9	4	6	1	1	1	1	1	0	3	11	0
18801	1971	Master	Divorced	301382.2421693645	2	0	29-10-2013	81	320	152	1444	131	252	194	2	0	1	11	17	1	0	1	0	0	0	3	11	1
18802	1931	PhD	Alone	256024.85566660072	2	0	20-11-2012	87	919	74	609	221	195	42	1	9	26	0	14	1	0	1	1	1	0	3	11	0
18803	1989	Graduation	Married	609242.1847498324	2	2	14-01-2013	30	180	56	49	118	1	127	10	27	1	6	2	1	1	1	1	1	1	3	11	1
18804	1957	2n Cycle	Single	157429.63887550964	0	0	31-12-2012	32	425	111	1293	136	246	185	7	14	25	2	18	1	1	1	1	0	1	3	11	0
18805	1961	Basic	Widow	385804.28444365115	0	0	28-10-2013	52	820	50	819	188	226	361	4	17	6	2	5	1	1	0	1	0	1	3	11	1
18806	1948	2n Cycle	Alone	241759.6139896582	2	1	21-10-2013	94	999	67	377	217	232	248	6	6	26	8	10	0	0	1	0	1	1	3	11	0
18807	1901	2n Cycle	Divorced	442629.85287179763	2	1	02-08-2012	90	573	123	1627	148	218	15	1	26	0	1	5	1	1	1	1	0	1	3	11	1
18808	1962	2n Cycle	YOLO	377128.3568419855	2	1	04-09-2012	35	1149	57	1565	126	199	315	7	4	3	0	9	1	0	1	1	1	1	3	11	0
18809	1920	Master	YOLO	616116.023536743	1	0	07-08-2013	84	994	139	157	239	79	54	0	19	27	12	14	1	1	1	0	1	0	3	11	1
18810	1937	2n Cycle	Single	69295.57770359788	1	0	26-11-2013	68	1208	68	120	60	229	173	3	6	6	3	3	0	0	0	1	0	0	3	11	0
18811	1918	PhD	Widow	148442.03742450324	1	2	03-08-2013	74	139	105	666	94	114	71	6	11	25	8	19	1	1	0	0	0	1	3	11	0
18812	1920	PhD	Alone	511302.34967796697	2	0	04-12-2013	97	48	164	577	46	236	298	14	11	25	12	3	0	1	1	0	0	0	3	11	1
18813	1932	Graduation	Divorced	246949.6461723176	1	0	18-04-2013	33	496	152	100	168	21	256	10	13	17	1	8	0	0	0	0	0	1	3	11	0
18814	1907	Graduation	YOLO	111965.60767978277	2	2	09-04-2013	60	1173	67	1356	96	140	318	0	8	24	10	14	0	1	1	0	1	0	3	11	0
18815	1898	2n Cycle	Alone	336406.4248375911	0	2	05-06-2014	59	323	151	1318	142	227	42	2	13	20	9	4	1	0	1	1	1	0	3	11	1
18816	1919	2n Cycle	Single	435362.7338796287	2	2	12-10-2013	2	1350	35	1449	223	69	87	15	7	16	8	8	1	1	0	1	1	0	3	11	1
18817	1930	Master	Widow	31536.89600237074	2	1	23-08-2012	5	918	129	795	28	72	140	2	26	26	2	20	1	0	0	0	1	1	3	11	1
18818	1960	2n Cycle	Married	195639.8926284312	1	2	13-06-2013	19	350	34	1107	10	253	185	4	25	11	7	9	1	0	0	0	1	1	3	11	0
18819	1967	2n Cycle	Absurd	539944.1845254559	0	1	29-05-2013	3	277	124	830	28	151	77	2	26	1	7	19	0	0	1	0	1	1	3	11	1
18820	1977	2n Cycle	Divorced	347659.3411435161	0	0	31-07-2013	52	1170	99	870	232	166	201	11	15	11	11	1	1	1	1	0	1	1	3	11	1
18821	1956	Basic	Single	25254.9138204867	0	0	15-01-2013	70	564	7	54	85	88	3	3	1	16	0	5	0	1	0	1	1	0	3	11	0
18822	1922	Basic	YOLO	189209.37364333848	1	1	25-01-2014	61	1309	27	241	209	218	254	5	16	25	5	9	0	1	1	1	0	0	3	11	0
18823	1974	Master	Widow	426717.63122433255	1	1	30-05-2013	80	153	187	145	113	169	160	3	24	27	7	14	1	0	1	0	0	0	3	11	1
18824	1991	Master	Married	134291.28826333347	1	1	27-07-2013	37	424	181	1697	250	256	110	0	2	20	2	16	0	0	0	1	1	0	3	11	1
18825	1895	PhD	Alone	551892.3320859125	1	0	27-01-2014	35	1173	125	696	55	204	140	6	8	7	8	15	0	1	0	0	0	0	3	11	1
18826	1954	Master	Widow	451609.6773525833	1	0	26-04-2014	33	1096	103	367	219	166	263	7	22	15	3	16	0	1	1	1	0	0	3	11	0
18827	1904	PhD	Absurd	315166.90727038175	2	2	01-10-2012	5	301	43	1196	180	133	327	6	5	6	0	20	0	1	0	0	1	0	3	11	0
18828	1983	2n Cycle	Married	610561.2144874237	0	2	18-12-2012	65	1081	9	1616	2	156	350	4	2	2	4	17	0	0	0	0	1	1	3	11	1
18829	1922	Master	Single	262252.4374155608	1	0	04-05-2014	17	540	4	918	12	177	248	6	2	25	1	1	0	0	1	1	1	0	3	11	1
18830	1977	Master	YOLO	158038.7733268406	0	2	30-03-2014	26	913	100	1054	55	67	340	6	26	25	8	13	1	1	0	0	1	0	3	11	1
18831	1930	Master	Widow	441520.6602387344	1	2	09-07-2013	38	670	119	1416	122	22	329	0	13	20	5	3	1	0	0	0	0	1	3	11	1
18832	1977	PhD	Absurd	382934.6087756507	2	1	20-11-2013	50	1311	174	802	226	263	276	7	0	5	6	15	1	0	0	1	1	1	3	11	1
18833	1952	PhD	Widow	224648.39825360512	0	0	11-10-2013	18	8	158	1432	155	100	310	8	20	1	6	5	0	0	1	1	0	1	3	11	1
18834	1930	Graduation	Together	230244.93874852007	1	1	24-01-2013	95	479	28	678	237	1	62	11	9	11	13	16	1	1	1	0	0	0	3	11	0
18835	1996	PhD	Divorced	266514.3697819251	2	0	10-12-2012	87	775	130	260	78	241	343	0	20	17	5	5	0	0	0	0	1	1	3	11	1
18836	1907	PhD	Widow	195318.5145054619	2	0	12-02-2014	33	1431	153	667	219	259	316	10	25	13	12	14	0	0	1	1	1	0	3	11	1
18837	1910	Basic	Absurd	473995.0797800064	0	1	18-04-2014	88	67	94	1652	259	148	347	14	16	5	12	0	0	1	0	1	1	1	3	11	0
18838	1944	Master	Married	434841.6524211283	1	0	26-02-2014	23	1331	1	1542	123	25	30	9	6	1	5	1	1	1	1	1	0	0	3	11	1
18839	1921	PhD	Divorced	294818.92917358817	2	1	24-01-2013	24	301	78	1269	159	231	75	10	26	22	0	8	1	1	0	0	0	1	3	11	0
18840	1994	Master	Single	266277.89669394284	2	1	11-01-2013	75	272	91	887	111	160	300	15	7	20	7	3	1	1	1	0	0	1	3	11	1
18841	1952	Master	Absurd	244465.73084296487	2	0	10-01-2014	93	532	55	1449	100	149	151	14	1	21	13	14	0	0	1	1	1	1	3	11	1
18842	1913	Basic	Divorced	190218.29175327948	0	0	20-04-2013	69	559	141	809	225	5	62	0	23	15	2	19	0	0	1	1	1	1	3	11	0
18843	1909	Master	Together	58712.796413002434	0	1	19-08-2013	29	763	75	824	46	83	27	12	9	17	10	0	0	1	1	1	0	0	3	11	0
18844	1910	PhD	YOLO	180068.95077258942	1	2	12-08-2012	96	1476	14	850	136	106	337	14	16	1	9	19	1	1	0	1	0	1	3	11	0
18845	1949	Master	Single	215308.3399945719	1	2	28-09-2013	78	516	84	447	162	232	32	2	27	1	2	14	1	0	1	0	0	1	3	11	0
18846	1929	Graduation	Widow	365904.8123900523	0	0	31-05-2014	92	477	123	1659	46	7	270	7	9	12	11	7	0	0	1	1	0	0	3	11	1
18847	1952	Graduation	Absurd	516249.8360723221	0	0	09-04-2013	53	517	117	216	87	91	155	8	0	20	0	19	0	1	0	1	1	1	3	11	1
18848	1930	Basic	Alone	264846.6013773617	0	2	11-10-2013	77	741	44	830	54	159	283	12	14	21	2	19	1	1	1	1	0	0	3	11	0
18849	1904	PhD	Single	629932.8779496666	2	0	08-05-2013	24	967	46	529	32	8	39	11	12	19	3	14	1	0	0	0	1	0	3	11	0
18850	1967	Basic	Absurd	551864.7752907127	0	0	15-01-2014	4	943	19	116	57	43	331	1	11	12	13	20	0	0	1	0	0	1	3	11	0
18851	1976	Graduation	YOLO	656560.201524426	1	2	27-08-2012	1	45	123	238	107	258	342	0	26	22	11	19	1	1	0	1	1	1	3	11	0
18852	1965	PhD	YOLO	584348.9452979587	2	0	28-06-2014	79	1023	145	1625	172	227	343	13	10	12	4	14	1	0	0	1	0	0	3	11	0
18853	1893	Master	Single	411813.2858299814	0	2	11-05-2013	62	623	78	940	122	262	57	10	9	5	10	5	1	0	0	0	1	1	3	11	1
18854	1950	PhD	Together	399680.4237236978	1	2	04-11-2012	53	1480	60	1299	42	9	361	9	11	23	1	15	0	1	1	1	1	0	3	11	1
18855	1895	2n Cycle	Married	87856.58461944206	0	2	21-08-2012	37	446	120	1025	147	255	12	3	13	15	11	18	0	1	1	1	0	0	3	11	1
18856	1955	PhD	Single	482079.2669609635	1	0	30-08-2012	16	642	4	797	209	145	83	11	20	1	5	0	0	0	1	1	0	1	3	11	1
18857	1913	Master	Absurd	400829.1470602405	2	1	15-05-2014	30	670	57	661	244	32	274	1	7	19	10	15	0	1	1	1	1	1	3	11	1
18858	1915	2n Cycle	YOLO	338807.4051037125	2	1	26-03-2013	0	378	80	763	144	89	25	8	24	9	0	3	1	0	0	0	0	1	3	11	0
18859	1901	Basic	Married	462721.39989075327	1	1	22-01-2013	5	614	76	617	88	38	178	8	6	15	9	8	0	1	0	1	0	1	3	11	1
18860	1975	PhD	Divorced	296993.3964253242	1	0	02-08-2012	94	646	59	374	224	183	273	4	14	19	10	20	0	1	0	0	1	0	3	11	1
18861	1947	Basic	Alone	350063.1484831162	2	0	24-05-2014	69	15	140	289	38	80	170	4	7	10	0	16	1	0	1	0	0	1	3	11	0
18862	1911	PhD	Together	266608.78814665804	2	0	26-07-2013	35	603	99	1148	166	106	295	8	4	17	3	5	1	1	1	1	0	1	3	11	0
18863	1954	Graduation	YOLO	478735.732354333	1	0	11-04-2013	7	1401	39	162	148	65	22	10	25	11	11	11	1	1	0	1	1	0	3	11	0
18864	1979	Graduation	Widow	584620.1923122306	1	1	30-05-2014	92	654	194	893	229	100	330	15	21	21	8	7	1	1	1	0	0	0	3	11	0
18865	1983	Master	YOLO	560838.0704470762	0	2	16-10-2013	72	774	179	196	194	95	314	6	12	10	2	9	0	0	0	1	1	0	3	11	1
18866	1983	Graduation	Absurd	524386.5002954856	0	0	21-04-2013	85	354	1	526	136	22	325	11	6	15	3	8	0	1	0	1	0	0	3	11	1
18867	1931	2n Cycle	Absurd	10897.941109035508	2	0	12-11-2013	9	478	180	1318	194	174	234	14	24	26	5	7	0	1	0	1	1	0	3	11	0
18868	1992	2n Cycle	Absurd	608072.1481288223	2	0	24-11-2012	23	1415	194	1486	171	59	99	12	27	14	10	16	1	0	0	1	1	0	3	11	0
18869	1968	PhD	Single	184504.76223493068	0	2	16-06-2013	62	1207	138	1563	189	119	263	1	18	0	11	17	1	1	0	1	0	0	3	11	0
18870	1919	Basic	Alone	592175.8417382954	0	1	18-08-2013	39	1487	10	11	221	51	343	5	15	7	4	20	1	0	0	1	1	1	3	11	1
18871	1938	2n Cycle	Alone	132701.18259583766	2	0	07-01-2013	1	609	9	194	112	31	265	5	6	23	13	7	0	0	0	0	1	1	3	11	1
18872	1926	PhD	Married	294066.2873693591	2	1	23-06-2014	19	384	27	1289	189	247	146	9	16	24	11	16	1	0	0	1	1	1	3	11	0
18873	1925	Basic	Single	500032.2367045607	1	0	31-08-2012	80	717	118	867	187	165	151	0	24	8	6	9	0	1	1	0	1	1	3	11	1
18874	1984	Graduation	Absurd	427474.520756822	1	1	15-05-2013	32	530	138	1706	166	45	116	1	5	10	3	15	0	0	0	1	0	1	3	11	0
18875	1987	PhD	Alone	278291.469785537	2	0	17-03-2014	13	1110	6	336	168	61	160	1	14	6	4	6	1	1	1	0	0	0	3	11	0
18876	1988	Basic	YOLO	452971.4328054537	0	1	05-09-2012	95	191	156	275	16	159	359	0	2	11	6	13	0	0	1	0	1	0	3	11	0
18877	1942	Master	Absurd	366746.29141237226	1	0	12-09-2012	53	641	192	814	52	97	214	15	1	6	5	0	1	1	0	0	0	0	3	11	0
18878	1912	Master	Absurd	185076.9967890043	2	0	25-08-2012	54	1227	179	752	182	25	100	5	11	5	13	6	0	1	1	0	0	1	3	11	0
18879	1932	2n Cycle	Absurd	431497.7161710861	0	1	21-04-2014	36	22	142	1517	205	68	174	14	13	13	1	3	0	1	1	1	0	1	3	11	1
18880	1991	Basic	Together	137541.240605582	0	1	26-04-2014	87	695	6	1268	240	194	118	13	20	3	6	19	1	0	0	1	1	1	3	11	1
18881	1987	Master	Widow	463187.79378215247	2	2	02-04-2014	83	848	195	1051	256	157	61	14	18	21	4	1	1	0	1	0	1	0	3	11	0
18882	1950	2n Cycle	Divorced	3798.534523288576	1	2	07-07-2013	5	158	54	1227	192	132	88	2	17	12	5	3	1	0	0	0	0	1	3	11	0
18883	1923	PhD	YOLO	366628.6002106961	1	2	08-11-2012	32	1337	130	785	142	215	332	8	27	15	9	3	0	0	0	1	1	0	3	11	1
18884	1930	PhD	Divorced	268414.3039966702	2	2	22-09-2012	49	1014	19	312	257	179	9	7	1	1	3	8	0	1	0	0	1	1	3	11	1
18885	1978	Basic	Married	203274.61093677164	0	1	04-11-2013	91	267	123	364	11	15	80	11	10	10	1	6	0	0	0	0	0	0	3	11	0
18886	1937	Basic	Alone	344642.7929011309	1	2	25-11-2013	74	632	2	946	184	133	167	6	1	28	0	4	0	0	1	0	1	1	3	11	1
18887	1933	Basic	Divorced	430820.93569188326	2	0	20-08-2012	99	674	156	1060	257	167	13	13	27	26	0	11	1	0	0	0	0	0	3	11	0
18888	1901	Basic	Married	643600.8770469165	1	1	18-12-2012	83	1027	19	971	214	153	188	4	4	0	8	19	0	1	0	1	0	1	3	11	1
18889	1901	Master	Widow	555664.5696482321	2	0	18-09-2013	69	795	9	1415	189	128	202	2	2	23	12	13	0	0	1	1	0	1	3	11	0
18890	1955	Master	Absurd	478588.7746582168	1	2	24-04-2014	71	1253	188	871	161	185	255	14	15	13	8	16	0	1	0	0	1	0	3	11	0
18891	1971	2n Cycle	YOLO	320212.3423842849	1	2	28-08-2013	82	1353	89	616	205	181	173	10	5	23	10	3	0	0	1	1	1	1	3	11	1
18892	1969	Master	YOLO	262480.74235313706	1	2	26-06-2014	78	1229	93	1019	198	237	9	6	9	26	8	3	0	1	1	0	0	1	3	11	0
18893	1914	PhD	Single	23360.138401794644	2	1	21-06-2013	85	1028	164	1266	119	259	45	5	2	14	11	5	1	0	0	0	0	0	3	11	0
18894	1908	2n Cycle	Together	240506.45833247126	2	0	05-02-2014	50	1176	83	99	254	173	232	1	13	24	13	4	0	0	1	0	1	1	3	11	1
18895	1924	Master	Widow	565846.501080415	0	0	28-03-2014	65	1448	50	965	239	167	349	4	11	8	7	19	0	1	1	1	0	1	3	11	0
18896	1958	Basic	Widow	257081.76944098633	1	1	14-09-2012	60	1004	116	43	14	246	305	4	11	23	8	3	1	0	1	1	0	1	3	11	1
18897	1982	Master	Divorced	308654.4829363874	1	2	23-12-2013	27	1040	169	64	165	132	235	2	4	21	9	19	0	1	0	0	1	1	3	11	0
18898	1906	Graduation	Divorced	182482.49457342408	2	2	13-10-2012	99	211	96	1201	169	242	79	11	23	22	11	15	1	1	1	1	0	1	3	11	1
18899	1930	2n Cycle	Together	184010.7401143248	1	1	20-03-2013	99	1312	29	1170	213	202	356	11	13	3	11	8	1	0	1	0	0	1	3	11	0
18900	1990	Master	YOLO	42870.76120031561	2	0	12-11-2012	43	177	44	560	178	133	122	1	7	23	0	10	1	0	1	0	1	0	3	11	1
18901	1900	Master	Single	409870.3270859279	0	0	30-03-2014	81	173	99	1090	77	47	141	1	13	0	13	11	0	1	0	0	1	0	3	11	0
18902	1992	PhD	Widow	299667.47658336046	1	0	07-05-2014	11	754	151	995	226	222	285	14	19	23	1	9	0	1	1	0	0	1	3	11	0
18903	1913	Basic	Alone	404655.155489699	2	0	22-01-2014	82	622	158	1370	207	69	3	11	12	12	3	16	1	0	0	1	0	1	3	11	1
18904	1948	Basic	Divorced	365374.78775758523	2	2	03-08-2012	56	643	22	45	30	149	294	4	22	17	7	19	1	0	1	0	1	0	3	11	0
18905	1938	PhD	YOLO	532910.5244990342	1	2	29-03-2013	25	30	52	1093	193	44	311	15	0	6	7	3	0	1	0	0	1	1	3	11	0
18906	1935	PhD	Widow	501104.8569247414	0	1	18-11-2013	24	3	41	1437	159	57	276	11	1	7	3	16	1	1	1	1	0	0	3	11	0
18907	1984	Graduation	Single	514697.43929008895	2	1	27-09-2012	91	890	163	1477	99	39	149	10	16	3	7	0	1	0	0	0	1	0	3	11	1
18908	1938	2n Cycle	YOLO	333691.98831976997	1	1	29-05-2014	14	17	103	620	202	33	67	0	3	19	10	8	1	0	1	0	1	0	3	11	0
18909	1940	Basic	Married	237038.45024387713	0	2	26-11-2013	73	1018	112	872	7	229	278	5	5	13	12	20	1	0	0	1	1	1	3	11	1
18910	1962	PhD	Single	622405.5927626195	2	2	09-02-2014	97	1361	161	208	196	198	248	14	17	27	1	16	1	0	1	0	1	1	3	11	0
18911	1976	PhD	Widow	37815.92625599052	0	2	02-11-2013	76	231	84	989	31	0	69	8	17	9	0	11	0	1	0	0	1	0	3	11	1
18912	1923	2n Cycle	Widow	103213.40195670075	2	1	10-09-2012	79	47	153	1230	7	21	280	0	22	6	11	2	1	0	0	0	0	0	3	11	0
18913	1925	PhD	Together	280736.5419555661	1	2	02-02-2014	52	62	70	380	161	231	57	12	23	6	3	18	0	0	0	1	1	0	3	11	1
18914	1936	Graduation	YOLO	409972.54566796304	1	0	19-12-2013	94	269	152	1106	259	194	317	15	17	13	12	0	0	1	1	1	0	0	3	11	1
18915	1963	2n Cycle	YOLO	7182.724422482263	1	2	05-04-2013	64	1113	2	285	171	195	224	15	7	10	13	14	1	1	1	0	0	0	3	11	1
18916	1900	Graduation	YOLO	480033.6381814735	0	0	18-02-2013	53	288	116	871	152	126	78	11	27	27	8	11	1	0	0	0	1	1	3	11	0
18917	1965	Master	Widow	373247.39245655475	0	0	30-07-2012	86	1104	42	1480	199	208	276	2	3	24	2	11	1	1	1	0	1	1	3	11	0
18918	1894	Basic	YOLO	324026.3135436	1	0	25-08-2012	77	169	133	1658	144	226	314	10	5	18	7	11	0	1	1	1	0	1	3	11	1
18919	1909	PhD	YOLO	283327.0971380474	2	2	19-02-2014	38	895	53	417	14	214	208	9	17	11	2	12	0	0	0	1	0	0	3	11	0
18920	1944	2n Cycle	Divorced	347155.6289374839	0	1	15-06-2014	93	623	51	1261	169	220	110	4	14	7	9	2	1	1	1	0	1	1	3	11	0
18921	1937	Graduation	Alone	109307.15914335533	0	0	09-06-2013	50	98	12	345	239	251	182	14	24	19	4	14	1	0	1	0	1	0	3	11	0
18922	1929	Basic	Together	74016.34906787965	2	0	21-04-2014	19	882	193	365	177	197	125	2	7	28	13	5	0	0	0	1	0	0	3	11	0
18923	1934	Basic	Widow	194320.38657133243	2	2	20-12-2013	63	682	111	356	43	246	339	1	25	4	5	2	0	0	0	0	0	0	3	11	1
18924	1936	PhD	YOLO	473505.27836355387	1	2	09-09-2013	88	696	55	60	258	49	71	12	19	28	4	7	0	0	1	0	1	0	3	11	0
18925	1973	Basic	Single	392903.7923260396	0	0	16-04-2014	10	142	103	383	180	23	70	15	27	27	6	17	1	1	1	1	0	0	3	11	1
18926	1930	PhD	Widow	320981.0788435158	2	1	09-10-2013	89	305	174	1186	53	65	192	2	12	6	11	8	1	0	1	1	1	0	3	11	1
18927	1991	Master	Single	381754.8649789963	2	2	14-06-2014	51	371	192	577	184	121	2	11	2	19	3	4	1	1	0	1	1	1	3	11	1
18928	1995	PhD	Single	373600.7861583287	1	0	23-04-2014	84	574	65	12	139	78	37	6	16	28	3	17	1	1	1	0	0	0	3	11	1
18929	1986	Graduation	Widow	205893.22976756902	1	1	29-06-2014	53	581	67	571	186	204	357	10	4	16	3	17	0	1	1	1	0	0	3	11	0
18930	1898	Basic	Single	66531.96773711902	0	2	07-08-2013	68	392	12	1130	147	9	225	6	10	12	8	18	1	0	0	1	1	0	3	11	1
18931	1960	Basic	Alone	598032.8810893343	2	1	25-08-2012	6	1127	29	362	158	21	286	13	27	7	0	15	1	0	0	1	1	1	3	11	1
18932	1943	Basic	Married	400632.5953240953	1	0	17-03-2013	11	1169	75	1288	24	220	327	13	15	27	9	7	0	1	0	0	0	0	3	11	1
18933	1993	PhD	Together	465687.76391578675	0	1	25-05-2014	1	0	160	1131	231	240	114	4	2	27	6	6	1	0	1	0	0	1	3	11	0
18934	1927	2n Cycle	Widow	310258.4583816657	1	0	26-12-2013	20	727	165	832	108	85	24	1	19	25	2	10	0	1	0	0	0	1	3	11	1
18935	1950	PhD	Absurd	504741.17092729564	0	2	08-08-2013	95	1148	42	467	48	3	283	12	17	0	9	7	0	1	0	0	1	0	3	11	1
18936	1949	Graduation	Married	390383.27272091905	2	0	03-12-2013	68	369	111	688	7	65	252	0	24	10	11	4	0	0	1	0	0	0	3	11	0
18937	1965	PhD	YOLO	37504.30292281729	1	0	23-10-2012	90	1059	97	836	93	184	256	14	27	0	12	14	0	0	0	0	0	0	3	11	0
18938	1898	Basic	Single	593587.5623265394	0	2	26-09-2012	94	241	2	267	120	87	335	2	11	12	8	12	0	1	0	1	1	1	3	11	0
18939	1905	Master	Single	204891.98330055035	0	0	16-03-2014	75	977	42	234	12	21	121	6	19	13	7	9	0	0	0	1	1	0	3	11	1
18940	1951	Graduation	Together	93418.54197543314	2	1	20-08-2013	35	962	72	916	72	201	362	0	14	20	8	18	1	1	1	1	0	0	3	11	1
18941	1978	Master	Married	60271.635498876916	1	2	21-04-2014	20	489	198	1647	151	61	47	14	26	0	5	0	0	1	1	0	0	0	3	11	1
18942	1984	Graduation	Married	480776.7005249178	0	1	23-10-2012	52	764	131	214	32	168	356	6	3	13	6	7	1	0	0	1	0	0	3	11	0
18943	1922	Graduation	Widow	469823.9099494238	0	2	17-11-2013	18	1188	91	455	256	21	269	5	25	9	6	16	1	1	0	1	1	1	3	11	1
18944	1992	Basic	YOLO	467293.0026248369	0	0	07-04-2013	2	967	31	1301	253	26	141	15	12	23	7	4	1	1	1	0	0	1	3	11	0
18945	1894	PhD	Single	610646.9856557897	0	1	01-04-2014	59	121	0	601	258	129	169	13	20	25	13	11	1	1	0	1	1	0	3	11	0
18946	1950	Basic	Absurd	233754.77727503038	1	2	29-04-2013	80	593	140	338	141	88	240	3	7	2	8	8	0	0	0	1	1	1	3	11	1
18947	1928	Basic	Divorced	374847.56996307697	1	1	30-01-2014	93	996	35	824	176	21	118	9	23	20	13	7	0	0	0	0	0	0	3	11	1
18948	1964	Basic	YOLO	413654.91497393075	0	2	07-04-2013	99	1099	25	718	121	158	176	5	20	19	0	4	1	1	0	0	0	0	3	11	0
18949	1937	Master	Absurd	653022.7291596694	1	2	01-05-2014	72	332	149	1188	32	172	167	3	13	2	4	17	0	0	1	1	1	1	3	11	0
18950	1901	Graduation	Widow	209420.19541966557	1	1	10-06-2013	33	909	87	1064	259	0	334	4	3	24	13	18	0	1	0	1	0	0	3	11	1
18951	1957	2n Cycle	Widow	637629.0427393266	2	1	09-09-2013	28	713	138	1236	37	14	278	2	22	17	1	13	0	1	1	0	1	0	3	11	0
18952	1969	PhD	Widow	100628.81250246635	2	1	15-05-2014	73	85	24	114	152	157	347	9	9	23	8	5	0	1	1	0	1	0	3	11	0
18953	1942	Basic	Together	509742.0721653291	0	1	29-01-2013	56	776	78	1484	244	77	252	8	18	18	11	8	0	1	0	0	0	1	3	11	0
18954	1971	Graduation	Together	422558.61881597317	2	2	30-09-2012	72	369	172	1158	140	33	190	0	0	5	3	6	0	0	1	1	1	0	3	11	1
18955	1924	PhD	YOLO	544913.5834394862	1	1	29-04-2013	39	336	163	1368	118	152	230	6	2	27	9	6	1	1	1	1	1	0	3	11	1
